"ID","gameId","Score.Diff","RedCard.Diff","WinBet","DrawBet","Weighted.Win.Prob","HomeAway","minutes.spent","Goals","Fouls","Corners","RedCards","Shots","Saves"
"3103","517656",-2,0,6.35,4.78,-0.5227918,"Away",20,0,2,0,0,2,0
"3103","517656",3,0,1.47,4.78,0.5227918,"Home",7,0,0,0,0,0,0
"3103","517656",-3,0,6.35,4.78,-0.5227918,"Away",7,0,0,0,0,0,0
"3104","517657",0,0,1.47,4.49,0.5329967,"Home",92,1,10,5,0,10,3
"3104","517657",0,0,6.79,4.49,-0.5329967,"Away",92,0,13,4,0,6,3
"3104","517657",1,0,1.47,4.49,0.5329967,"Home",4,1,1,0,0,1,0
"3104","517657",-1,0,6.79,4.49,-0.5329967,"Away",4,0,0,0,0,0,0
"3104","517657",2,0,1.47,4.49,0.5329967,"Home",0,0,0,0,0,0,0
"3104","517657",-2,0,6.79,4.49,-0.5329967,"Away",0,0,0,0,0,0,0
"3105","517658",0,0,1.32,5.35,0.6503946,"Home",31,1,0,4,0,5,1
"3105","517658",0,0,9.33,5.35,-0.6503946,"Away",31,0,3,0,0,3,0
"3105","517658",1,0,1.32,5.35,0.6503946,"Home",65,0,4,4,0,17,2
"3105","517658",-1,0,9.33,5.35,-0.6503946,"Away",65,0,10,3,0,7,1
"3106","517659",0,0,3.49,3.55,-0.1942363,"Home",70,2,6,4,0,7,3
"3106","517659",0,0,2.08,3.55,0.1942363,"Away",70,1,3,6,0,17,2
"3106","517659",-1,0,3.49,3.55,-0.1942363,"Home",3,0,1,0,0,0,0
"3106","517659",-1,1,3.49,3.55,-0.1942363,"Home",2,0,0,0,1,0,0
"3106","517659",1,0,3.49,3.55,-0.1942363,"Home",23,0,3,0,0,0,2
"3106","517659",1,0,2.08,3.55,0.1942363,"Away",3,0,0,0,0,0,0
"3106","517659",1,-1,2.08,3.55,0.1942363,"Away",2,0,0,0,0,0,0
"3106","517659",-1,0,2.08,3.55,0.1942363,"Away",23,2,2,4,0,7,0
"3107","517660",0,0,1.86,3.58,0.3072197,"Home",54,1,12,4,0,5,0
"3107","517660",0,0,4.34,3.58,-0.3072197,"Away",54,1,7,1,0,4,0
"3107","517660",-1,0,1.86,3.58,0.3072197,"Home",4,1,0,0,0,1,1
"3107","517660",1,0,1.86,3.58,0.3072197,"Home",3,1,0,1,0,1,1
"3107","517660",1,0,4.34,3.58,-0.3072197,"Away",4,0,0,0,0,2,0
"3107","517660",-1,0,4.34,3.58,-0.3072197,"Away",3,0,0,1,0,1,0
"3107","517660",2,0,1.86,3.58,0.3072197,"Home",25,2,3,2,0,10,0
"3107","517660",-2,0,4.34,3.58,-0.3072197,"Away",25,0,1,1,0,6,4
"3107","517660",3,0,1.86,3.58,0.3072197,"Home",12,0,0,0,0,1,2
"3107","517660",-3,0,4.34,3.58,-0.3072197,"Away",12,1,1,2,0,5,0
"3108","517661",0,0,1.6,4.05,0.4489437,"Home",89,0,9,10,0,11,1
"3108","517661",0,0,5.68,4.05,-0.4489437,"Away",89,1,12,5,0,10,1
"3108","517661",-1,0,1.6,4.05,0.4489437,"Home",6,1,0,0,0,1,0
"3108","517661",1,0,5.68,4.05,-0.4489437,"Away",6,0,0,1,0,0,0
"3109","517662",0,0,1.62,4.22,0.4271699,"Home",21,1,3,0,0,6,0
"3109","517662",0,0,5.26,4.22,-0.4271699,"Away",21,1,2,0,0,4,1
"3109","517662",-1,0,1.62,4.22,0.4271699,"Home",59,1,8,2,0,15,1
"3109","517662",1,0,1.62,4.22,0.4271699,"Home",8,1,0,0,0,1,1
"3109","517662",1,0,5.26,4.22,-0.4271699,"Away",59,0,6,2,0,5,6
"3109","517662",-1,0,5.26,4.22,-0.4271699,"Away",8,0,2,1,0,1,0
"3109","517662",2,0,1.62,4.22,0.4271699,"Home",10,0,0,0,0,0,0
"3109","517662",-2,0,5.26,4.22,-0.4271699,"Away",10,0,1,0,0,2,0
"3110","517663",0,0,3.82,3.98,-0.2729793,"Home",70,0,7,3,0,12,5
"3110","517663",0,0,1.87,3.98,0.2729793,"Away",70,1,12,7,0,15,1
"3110","517663",-1,0,3.82,3.98,-0.2729793,"Home",25,1,2,1,0,1,1
"3110","517663",1,0,1.87,3.98,0.2729793,"Away",25,0,3,2,0,6,0
"3111","517664",0,0,1.12,9.39,0.8452608,"Home",3,1,0,0,0,2,0
"3111","517664",0,0,21.01,9.39,-0.8452608,"Away",3,0,0,0,0,0,0
"3111","517664",1,0,1.12,9.39,0.8452608,"Home",30,1,0,6,0,9,1
"3111","517664",-1,0,21.01,9.39,-0.8452608,"Away",30,0,2,1,0,4,3
"3111","517664",2,0,1.12,9.39,0.8452608,"Home",6,1,1,1,0,2,0
"3111","517664",-2,0,21.01,9.39,-0.8452608,"Away",6,0,0,0,0,0,0
"3111","517664",3,0,1.12,9.39,0.8452608,"Home",13,1,0,4,0,3,0
"3111","517664",-3,0,21.01,9.39,-0.8452608,"Away",13,0,1,0,0,0,0
"3111","517664",4,0,1.12,9.39,0.8452608,"Home",4,1,1,0,0,1,0
"3111","517664",-4,0,21.01,9.39,-0.8452608,"Away",4,0,0,0,0,0,0
"3111","517664",5,0,1.12,9.39,0.8452608,"Home",15,1,2,0,0,2,0
"3111","517664",-5,0,21.01,9.39,-0.8452608,"Away",15,0,0,1,0,3,1
"3111","517664",6,0,1.12,9.39,0.8452608,"Home",20,0,2,2,0,3,0
"3111","517664",-6,0,21.01,9.39,-0.8452608,"Away",20,0,2,0,0,0,1
"3112","517665",0,0,3.9,3.54,-0.251204,"Home",14,0,2,0,0,2,2
"3112","517665",0,0,1.97,3.54,0.251204,"Away",14,1,2,1,0,3,0
"3112","517665",-1,0,3.9,3.54,-0.251204,"Home",81,0,10,0,0,14,1
"3112","517665",1,0,1.97,3.54,0.251204,"Away",81,0,14,5,0,13,3
"3113","517666",0,0,1.58,4.33,0.450096,"Home",13,0,1,2,0,1,1
"3113","517666",0,0,5.47,4.33,-0.450096,"Away",13,1,1,2,0,3,0
"3113","517666",-1,0,1.58,4.33,0.450096,"Home",44,0,4,3,0,8,1
"3113","517666",1,0,5.47,4.33,-0.450096,"Away",44,2,6,0,0,4,0
"3113","517666",-2,0,1.58,4.33,0.450096,"Home",42,1,3,5,0,6,0
"3113","517666",2,0,5.47,4.33,-0.450096,"Away",42,0,4,1,0,3,1
"3114","517667",0,0,1.26,6.36,0.6951286,"Home",42,2,5,3,0,11,2
"3114","517667",0,0,10.15,6.36,-0.6951286,"Away",42,0,2,1,0,3,1
"3114","517667",1,0,1.26,6.36,0.6951286,"Home",54,0,5,5,0,5,2
"3114","517667",-1,0,10.15,6.36,-0.6951286,"Away",54,1,5,2,0,8,3
"3115","517668",0,0,7.26,5.14,-0.5816834,"Home",27,0,4,2,0,3,2
"3115","517668",0,0,1.39,5.14,0.5816834,"Away",27,2,2,1,0,8,1
"3115","517668",-1,0,7.26,5.14,-0.5816834,"Home",45,1,9,1,0,4,0
"3115","517668",1,0,1.39,5.14,0.5816834,"Away",45,1,7,3,0,5,1
"3115","517668",-2,0,7.26,5.14,-0.5816834,"Home",29,1,1,3,0,5,0
"3115","517668",2,0,1.39,5.14,0.5816834,"Away",29,0,6,2,0,4,1
"3116","517669",0,0,2.95,3.48,-0.07942699,"Home",66,0,7,1,0,7,3
"3116","517669",0,0,2.39,3.48,0.07942699,"Away",66,1,2,5,0,6,1
"3116","517669",-1,0,2.95,3.48,-0.07942699,"Home",31,0,5,1,0,6,1
"3116","517669",1,0,2.39,3.48,0.07942699,"Away",31,0,2,1,0,4,1
"3117","517670",0,0,2.77,3.57,-0.04384747,"Home",50,0,5,0,0,3,2
"3117","517670",0,0,2.47,3.57,0.04384747,"Away",50,1,8,4,0,9,1
"3117","517670",-1,0,2.77,3.57,-0.04384747,"Home",43,0,4,1,0,3,1
"3117","517670",1,0,2.47,3.57,0.04384747,"Away",43,1,5,1,0,5,2
"3117","517670",-2,0,2.77,3.57,-0.04384747,"Home",2,0,0,0,0,0,0
"3117","517670",2,0,2.47,3.57,0.04384747,"Away",2,1,0,0,0,1,0
"3117","517670",-3,0,2.77,3.57,-0.04384747,"Home",2,0,0,0,0,0,0
"3117","517670",3,0,2.47,3.57,0.04384747,"Away",2,0,0,0,0,0,0
"3118","517671",0,0,1.3,5.43,0.6747128,"Home",96,0,12,7,0,16,3
"3118","517671",0,0,10.58,5.43,-0.6747128,"Away",96,0,8,4,0,5,4
"3119","517672",0,0,2.47,3.38,0.06003071,"Home",31,2,6,1,0,4,3
"3119","517672",0,0,2.9,3.38,-0.06003071,"Away",31,0,5,1,0,4,1
"3119","517672",1,0,2.47,3.38,0.06003071,"Home",65,0,4,2,0,5,2
"3119","517672",-1,0,2.9,3.38,-0.06003071,"Away",65,1,10,5,0,12,2
"3120","517673",0,0,2.16,3.46,0.167105,"Home",48,1,6,3,0,9,4
"3120","517673",0,0,3.38,3.46,-0.167105,"Away",48,1,5,2,0,7,1
"3120","517673",-1,0,2.16,3.46,0.167105,"Home",5,1,0,0,0,1,0
"3120","517673",1,0,2.16,3.46,0.167105,"Home",31,2,9,0,0,8,1
"3120","517673",1,0,3.38,3.46,-0.167105,"Away",5,0,0,0,0,1,0
"3120","517673",-1,0,3.38,3.46,-0.167105,"Away",31,0,4,2,0,4,0
"3120","517673",2,0,2.16,3.46,0.167105,"Home",13,0,2,1,0,2,1
"3120","517673",-2,0,3.38,3.46,-0.167105,"Away",13,1,0,1,0,2,2
"3121","517674",0,0,1.3,5.42,0.6713834,"Home",77,2,2,8,0,15,0
"3121","517674",0,0,10.22,5.42,-0.6713834,"Away",77,0,5,1,0,4,4
"3121","517674",1,0,1.3,5.42,0.6713834,"Home",17,1,4,0,0,3,0
"3121","517674",-1,0,10.22,5.42,-0.6713834,"Away",17,1,4,0,0,3,1
"3121","517674",2,0,1.3,5.42,0.6713834,"Home",3,0,0,0,0,0,0
"3121","517674",-2,0,10.22,5.42,-0.6713834,"Away",3,0,0,0,0,0,0
"3122","517675",0,0,1.21,6.83,0.7525365,"Home",34,1,3,3,0,6,0
"3122","517675",0,0,13.53,6.83,-0.7525365,"Away",34,0,3,1,0,2,2
"3122","517675",1,0,1.21,6.83,0.7525365,"Home",3,1,1,0,0,1,0
"3122","517675",-1,0,13.53,6.83,-0.7525365,"Away",3,0,0,0,0,0,0
"3122","517675",2,0,1.21,6.83,0.7525365,"Home",18,1,3,0,0,2,0
"3122","517675",-2,0,13.53,6.83,-0.7525365,"Away",18,0,2,0,0,0,0
"3122","517675",3,0,1.21,6.83,0.7525365,"Home",24,1,3,4,0,8,1
"3122","517675",-3,0,13.53,6.83,-0.7525365,"Away",24,0,0,1,0,2,4
"3122","517675",4,0,1.21,6.83,0.7525365,"Home",6,1,0,0,0,2,0
"3122","517675",-4,0,13.53,6.83,-0.7525365,"Away",6,0,0,0,0,0,0
"3122","517675",5,0,1.21,6.83,0.7525365,"Home",3,1,0,0,0,1,0
"3122","517675",-5,0,13.53,6.83,-0.7525365,"Away",3,0,0,0,0,0,0
"3122","517675",6,0,1.21,6.83,0.7525365,"Home",5,0,0,0,0,0,0
"3122","517675",-6,0,13.53,6.83,-0.7525365,"Away",5,0,1,0,0,0,0
"3123","517676",0,0,5.99,4.26,-0.4782164,"Home",2,0,0,0,0,0,1
"3123","517676",0,0,1.55,4.26,0.4782164,"Away",2,1,0,1,0,2,0
"3123","517676",-1,0,5.99,4.26,-0.4782164,"Home",21,0,2,0,0,1,2
"3123","517676",1,0,1.55,4.26,0.4782164,"Away",21,2,3,3,0,6,1
"3123","517676",-2,0,5.99,4.26,-0.4782164,"Home",54,1,2,1,0,10,5
"3123","517676",2,0,1.55,4.26,0.4782164,"Away",54,1,8,4,0,9,0
"3123","517676",-3,0,5.99,4.26,-0.4782164,"Home",16,0,1,0,0,0,1
"3123","517676",3,0,1.55,4.26,0.4782164,"Away",16,1,0,1,0,2,0
"3123","517676",-4,0,5.99,4.26,-0.4782164,"Home",1,0,0,0,0,0,0
"3123","517676",4,0,1.55,4.26,0.4782164,"Away",1,0,0,0,0,0,0
"3124","517677",0,0,5.6,4.17,-0.4464286,"Home",24,1,4,0,0,5,2
"3124","517677",0,0,1.6,4.17,0.4464286,"Away",24,0,2,1,0,3,2
"3124","517677",1,0,5.6,4.17,-0.4464286,"Home",59,1,9,1,0,4,2
"3124","517677",-1,0,1.6,4.17,0.4464286,"Away",59,0,6,1,0,7,0
"3124","517677",2,0,5.6,4.17,-0.4464286,"Home",14,0,2,1,0,0,3
"3124","517677",-2,0,1.6,4.17,0.4464286,"Away",14,1,3,2,0,7,0
"3125","517678",0,0,1.84,3.58,0.3197646,"Home",35,0,6,0,0,1,0
"3125","517678",0,0,4.47,3.58,-0.3197646,"Away",35,1,7,0,0,5,0
"3125","517678",-1,0,1.84,3.58,0.3197646,"Home",30,0,4,1,0,5,0
"3125","517678",1,0,4.47,3.58,-0.3197646,"Away",30,1,6,0,0,2,1
"3125","517678",-2,0,1.84,3.58,0.3197646,"Home",6,0,1,0,0,0,0
"3125","517678",2,0,4.47,3.58,-0.3197646,"Away",6,1,0,1,0,2,0
"3125","517678",-3,0,1.84,3.58,0.3197646,"Home",16,0,4,0,0,1,1
"3125","517678",3,0,4.47,3.58,-0.3197646,"Away",16,1,2,0,0,5,1
"3125","517678",-4,0,1.84,3.58,0.3197646,"Home",7,0,1,0,0,0,0
"3125","517678",4,0,4.47,3.58,-0.3197646,"Away",7,0,1,0,0,0,0
"3126","517679",0,0,1.46,4.6,0.5387327,"Home",4,1,0,1,0,1,0
"3126","517679",0,0,6.84,4.6,-0.5387327,"Away",4,0,0,0,0,0,0
"3126","517679",1,0,1.46,4.6,0.5387327,"Home",72,1,11,6,0,16,2
"3126","517679",-1,0,6.84,4.6,-0.5387327,"Away",72,0,5,2,0,5,3
"3126","517679",2,0,1.46,4.6,0.5387327,"Home",21,0,0,0,0,1,1
"3126","517679",-2,0,6.84,4.6,-0.5387327,"Away",21,0,2,0,0,3,0
"3127","517680",0,0,1.68,3.94,0.3952381,"Home",4,1,0,0,0,2,0
"3127","517680",0,0,5,3.94,-0.3952381,"Away",4,0,0,0,0,0,0
"3127","517680",1,0,1.68,3.94,0.3952381,"Home",12,1,0,3,0,3,0
"3127","517680",-1,0,5,3.94,-0.3952381,"Away",12,0,3,0,0,0,0
"3127","517680",2,0,1.68,3.94,0.3952381,"Home",39,2,6,4,0,6,0
"3127","517680",-2,0,5,3.94,-0.3952381,"Away",39,0,7,0,0,0,3
"3127","517680",3,0,1.68,3.94,0.3952381,"Home",28,1,7,0,0,3,0
"3127","517680",-3,0,5,3.94,-0.3952381,"Away",28,1,4,0,0,2,0
"3127","517680",4,0,1.68,3.94,0.3952381,"Home",10,0,2,0,0,0,0
"3127","517680",-4,0,5,3.94,-0.3952381,"Away",10,0,2,0,0,1,0
"3128","517681",0,0,2.37,3.76,0.0622287,"Home",49,2,4,1,0,6,3
"3128","517681",0,0,2.78,3.76,-0.0622287,"Away",49,1,9,3,0,9,2
"3128","517681",-1,0,2.37,3.76,0.0622287,"Home",29,1,2,2,0,12,0
"3128","517681",1,0,2.37,3.76,0.0622287,"Home",25,0,2,1,0,1,2
"3128","517681",1,0,2.78,3.76,-0.0622287,"Away",29,0,5,0,0,2,4
"3128","517681",-1,0,2.78,3.76,-0.0622287,"Away",25,1,2,0,0,8,1
"3129","517682",0,0,1.9,3.53,0.289349,"Home",57,1,9,3,0,4,0
"3129","517682",0,0,4.22,3.53,-0.289349,"Away",57,1,5,0,0,4,0
"3129","517682",-1,0,1.9,3.53,0.289349,"Home",4,1,1,1,0,3,0
"3129","517682",1,0,1.9,3.53,0.289349,"Home",35,0,3,0,0,4,1
"3129","517682",1,0,4.22,3.53,-0.289349,"Away",4,0,0,0,0,1,2
"3129","517682",-1,0,4.22,3.53,-0.289349,"Away",35,0,5,1,0,7,0
"3130","517683",0,0,6.97,4.23,-0.5231946,"Home",40,0,5,1,0,1,3
"3130","517683",0,0,1.5,4.23,0.5231946,"Away",40,1,1,4,0,7,0
"3130","517683",-1,0,6.97,4.23,-0.5231946,"Home",55,0,4,4,0,6,1
"3130","517683",1,0,1.5,4.23,0.5231946,"Away",55,0,15,4,0,5,1
"3131","517684",0,0,2.23,3.46,0.1397885,"Home",76,1,5,5,0,9,0
"3131","517684",0,0,3.24,3.46,-0.1397885,"Away",76,0,18,0,0,4,3
"3131","517684",1,0,2.23,3.46,0.1397885,"Home",20,0,3,1,0,4,2
"3131","517684",-1,0,3.24,3.46,-0.1397885,"Away",20,1,4,4,0,8,1
"3132","517685",0,-1,1.84,3.58,0.3167209,"Home",37,0,5,2,0,7,0
"3132","517685",0,0,1.84,3.58,0.3167209,"Home",4,0,1,0,0,0,0
"3132","517685",0,1,4.41,3.58,-0.3167209,"Away",37,1,2,1,1,2,3
"3132","517685",0,0,4.41,3.58,-0.3167209,"Away",4,0,1,0,0,0,0
"3132","517685",-1,-1,1.84,3.58,0.3167209,"Home",37,0,4,4,0,7,1
"3132","517685",1,1,4.41,3.58,-0.3167209,"Away",37,1,3,2,0,3,2
"3132","517685",-2,-1,1.84,3.58,0.3167209,"Home",21,1,4,1,0,4,0
"3132","517685",2,1,4.41,3.58,-0.3167209,"Away",21,0,1,0,0,1,1
"3133","517686",0,0,1.91,3.9,0.2576028,"Home",31,2,1,1,0,5,0
"3133","517686",0,0,3.76,3.9,-0.2576028,"Away",31,0,4,3,0,5,1
"3133","517686",1,0,1.91,3.9,0.2576028,"Home",52,1,6,2,0,4,0
"3133","517686",-1,0,3.76,3.9,-0.2576028,"Away",52,1,4,5,0,3,0
"3133","517686",2,0,1.91,3.9,0.2576028,"Home",15,0,3,0,0,0,2
"3133","517686",-2,0,3.76,3.9,-0.2576028,"Away",15,1,1,0,0,5,0
"3134","517687",0,0,5.2,4.27,-0.4288103,"Home",55,0,7,1,0,5,4
"3134","517687",0,0,1.61,4.27,0.4288103,"Away",55,1,6,4,0,9,2
"3134","517687",-1,0,5.2,4.27,-0.4288103,"Home",9,0,2,0,0,0,0
"3134","517687",1,0,1.61,4.27,0.4288103,"Away",9,1,3,0,0,2,0
"3134","517687",-2,0,5.2,4.27,-0.4288103,"Home",27,0,2,2,0,4,1
"3134","517687",2,0,1.61,4.27,0.4288103,"Away",27,1,3,1,0,3,1
"3134","517687",-3,0,5.2,4.27,-0.4288103,"Home",3,0,0,0,0,0,0
"3134","517687",3,0,1.61,4.27,0.4288103,"Away",3,0,1,0,0,0,0
"3135","517688",0,0,2.35,3.31,0.1070606,"Home",9,1,2,2,0,3,0
"3135","517688",0,0,3.14,3.31,-0.1070606,"Away",9,0,2,0,0,1,1
"3135","517688",1,0,2.35,3.31,0.1070606,"Home",21,1,2,3,0,6,1
"3135","517688",-1,0,3.14,3.31,-0.1070606,"Away",21,0,4,0,0,3,2
"3135","517688",2,0,2.35,3.31,0.1070606,"Home",25,2,5,2,0,6,0
"3135","517688",-2,0,3.14,3.31,-0.1070606,"Away",25,0,5,0,0,2,2
"3135","517688",3,0,2.35,3.31,0.1070606,"Home",31,1,5,1,0,2,2
"3135","517688",-3,0,3.14,3.31,-0.1070606,"Away",31,1,3,1,0,8,0
"3135","517688",4,-1,2.35,3.31,0.1070606,"Home",2,0,0,0,0,0,0
"3135","517688",4,0,2.35,3.31,0.1070606,"Home",6,0,0,0,0,2,0
"3135","517688",-4,1,3.14,3.31,-0.1070606,"Away",2,0,0,0,1,0,0
"3135","517688",-4,0,3.14,3.31,-0.1070606,"Away",6,0,2,0,0,0,1
"3136","517689",0,0,1.2,6.91,0.7658114,"Home",62,1,7,9,0,7,0
"3136","517689",0,0,14.81,6.91,-0.7658114,"Away",62,0,5,3,0,6,2
"3136","517689",1,-1,1.2,6.91,0.7658114,"Home",11,0,1,1,0,2,1
"3136","517689",1,0,1.2,6.91,0.7658114,"Home",22,0,4,1,0,3,0
"3136","517689",-1,1,14.81,6.91,-0.7658114,"Away",11,0,1,0,1,2,1
"3136","517689",-1,0,14.81,6.91,-0.7658114,"Away",22,0,1,0,0,1,0
"3137","517690",0,0,1.88,3.87,0.2708183,"Home",29,0,5,2,0,2,2
"3137","517690",0,0,3.83,3.87,-0.2708183,"Away",29,1,4,1,0,4,0
"3137","517690",-1,0,1.88,3.87,0.2708183,"Home",68,1,11,4,0,12,1
"3137","517690",1,0,3.83,3.87,-0.2708183,"Away",68,0,17,3,0,3,3
"3138","517691",0,0,3.13,3.31,-0.1060431,"Home",18,1,1,0,0,6,0
"3138","517691",0,0,2.35,3.31,0.1060431,"Away",18,0,3,2,0,2,0
"3138","517691",1,0,3.13,3.31,-0.1060431,"Home",57,1,9,0,0,7,1
"3138","517691",-1,0,2.35,3.31,0.1060431,"Away",57,0,9,1,0,5,2
"3138","517691",2,0,3.13,3.31,-0.1060431,"Home",11,1,0,1,0,6,0
"3138","517691",-2,0,2.35,3.31,0.1060431,"Away",11,0,2,0,0,0,1
"3138","517691",3,0,3.13,3.31,-0.1060431,"Home",9,0,0,1,0,1,2
"3138","517691",-3,0,2.35,3.31,0.1060431,"Away",9,0,1,0,0,3,0
"3139","517692",0,0,1.59,4.27,0.4434021,"Home",54,0,5,3,0,9,0
"3139","517692",0,0,5.39,4.27,-0.4434021,"Away",54,1,8,1,0,2,2
"3139","517692",-1,0,1.59,4.27,0.4434021,"Home",43,1,2,1,0,6,3
"3139","517692",1,0,5.39,4.27,-0.4434021,"Away",43,0,1,1,0,6,1
"3140","517693",0,0,2.02,3.52,0.2290921,"Home",38,0,2,3,0,5,0
"3140","517693",0,0,3.76,3.52,-0.2290921,"Away",38,1,4,0,0,4,1
"3140","517693",-1,0,2.02,3.52,0.2290921,"Home",33,0,8,4,0,3,0
"3140","517693",1,0,3.76,3.52,-0.2290921,"Away",33,1,5,0,0,1,0
"3140","517693",-2,0,2.02,3.52,0.2290921,"Home",15,0,2,2,0,4,0
"3140","517693",2,0,3.76,3.52,-0.2290921,"Away",15,1,1,0,0,1,3
"3140","517693",-3,0,2.02,3.52,0.2290921,"Home",11,0,2,3,0,3,0
"3140","517693",3,0,3.76,3.52,-0.2290921,"Away",11,0,1,1,0,0,0
"3141","517694",0,0,13.68,7.42,-0.7672367,"Home",16,2,0,0,0,2,0
"3141","517694",0,0,1.19,7.42,0.7672367,"Away",16,1,1,0,0,2,0
"3141","517694",-1,0,13.68,7.42,-0.7672367,"Home",40,0,6,1,0,5,3
"3141","517694",1,0,13.68,7.42,-0.7672367,"Home",41,0,7,0,0,1,2
"3141","517694",1,0,1.19,7.42,0.7672367,"Away",40,0,7,4,0,5,1
"3141","517694",-1,0,1.19,7.42,0.7672367,"Away",41,2,4,5,0,9,0
"3142","517695",0,0,5.98,4.13,-0.4697186,"Home",100,0,8,3,0,7,6
"3142","517695",0,0,1.57,4.13,0.4697186,"Away",100,0,9,12,0,17,2
"3143","517696",0,0,2.22,3.54,0.1339948,"Home",59,1,7,4,0,8,2
"3143","517696",0,0,3.16,3.54,-0.1339948,"Away",59,0,5,2,0,8,2
"3143","517696",1,0,2.22,3.54,0.1339948,"Home",37,0,5,4,0,5,2
"3143","517696",-1,0,3.16,3.54,-0.1339948,"Away",37,1,3,5,0,6,1
"3144","517697",0,0,1.44,5.07,0.5389234,"Home",18,1,2,0,0,2,0
"3144","517697",0,0,6.43,5.07,-0.5389234,"Away",18,0,1,1,0,1,1
"3144","517697",1,0,1.44,5.07,0.5389234,"Home",50,1,4,3,0,8,0
"3144","517697",-1,0,6.43,5.07,-0.5389234,"Away",50,0,6,2,0,2,4
"3144","517697",2,0,1.44,5.07,0.5389234,"Home",24,0,0,2,0,3,0
"3144","517697",-2,0,6.43,5.07,-0.5389234,"Away",24,0,4,1,0,0,0
"3145","517698",0,0,1.81,3.55,0.3406218,"Home",42,0,4,1,0,7,0
"3145","517698",0,1,1.81,3.55,0.3406218,"Home",55,0,6,3,1,5,3
"3145","517698",0,0,4.72,3.55,-0.3406218,"Away",42,0,3,1,0,1,1
"3145","517698",0,-1,4.72,3.55,-0.3406218,"Away",55,0,10,8,0,11,1
"3146","517699",0,0,1.25,6.58,0.6965874,"Home",4,1,1,1,0,1,0
"3146","517699",0,0,9.67,6.58,-0.6965874,"Away",4,0,0,1,0,0,0
"3146","517699",1,0,1.25,6.58,0.6965874,"Home",10,1,1,0,0,4,0
"3146","517699",-1,0,9.67,6.58,-0.6965874,"Away",10,0,2,1,0,1,1
"3146","517699",2,0,1.25,6.58,0.6965874,"Home",70,1,9,7,0,18,1
"3146","517699",-2,0,9.67,6.58,-0.6965874,"Away",70,0,4,4,0,5,6
"3146","517699",3,0,1.25,6.58,0.6965874,"Home",13,0,4,2,0,3,0
"3146","517699",-3,0,9.67,6.58,-0.6965874,"Away",13,0,0,0,0,0,0
"3147","517700",0,0,1.74,3.87,0.3587299,"Home",4,1,0,0,0,1,0
"3147","517700",0,0,4.63,3.87,-0.3587299,"Away",4,0,0,0,0,0,0
"3147","517700",1,0,1.74,3.87,0.3587299,"Home",66,1,3,4,0,10,3
"3147","517700",-1,0,4.63,3.87,-0.3587299,"Away",66,0,8,4,0,7,2
"3147","517700",2,0,1.74,3.87,0.3587299,"Home",7,1,0,0,0,3,0
"3147","517700",-2,0,4.63,3.87,-0.3587299,"Away",7,0,2,1,0,1,1
"3147","517700",3,0,1.74,3.87,0.3587299,"Home",18,0,3,0,0,3,1
"3147","517700",-3,0,4.63,3.87,-0.3587299,"Away",18,0,1,2,0,4,0
"3148","517701",0,0,5.81,4.13,-0.4607944,"Home",61,0,14,2,0,3,1
"3148","517701",0,0,1.58,4.13,0.4607944,"Away",61,2,8,4,0,7,1
"3148","517701",-1,0,5.81,4.13,-0.4607944,"Home",16,1,1,0,0,2,0
"3148","517701",1,0,1.58,4.13,0.4607944,"Away",16,1,2,0,0,1,0
"3148","517701",-2,0,5.81,4.13,-0.4607944,"Home",20,0,3,3,0,3,0
"3148","517701",2,0,1.58,4.13,0.4607944,"Away",20,0,1,0,0,0,1
"3149","517702",0,0,2.57,3.43,0.02546869,"Home",26,1,3,0,0,3,0
"3149","517702",0,0,2.75,3.43,-0.02546869,"Away",26,0,3,0,0,1,0
"3149","517702",1,0,2.57,3.43,0.02546869,"Home",73,0,13,4,0,7,1
"3149","517702",-1,0,2.75,3.43,-0.02546869,"Away",73,1,8,3,0,7,1
"3150","517703",0,-1,2.1,3.42,0.2014652,"Home",40,1,5,3,0,10,1
"3150","517703",0,0,2.1,3.42,0.2014652,"Home",10,0,4,0,0,1,0
"3150","517703",0,1,3.64,3.42,-0.2014652,"Away",40,0,4,1,1,4,3
"3150","517703",0,0,3.64,3.42,-0.2014652,"Away",10,0,5,0,0,0,0
"3150","517703",1,-1,2.1,3.42,0.2014652,"Home",33,1,5,1,0,7,0
"3150","517703",-1,1,3.64,3.42,-0.2014652,"Away",33,0,3,2,0,4,3
"3150","517703",2,-1,2.1,3.42,0.2014652,"Home",15,0,2,0,0,1,0
"3150","517703",-2,1,3.64,3.42,-0.2014652,"Away",15,0,4,1,0,2,0
"3151","517704",0,0,4.22,4.15,-0.3344617,"Home",15,0,3,1,0,2,1
"3151","517704",0,0,1.75,4.15,0.3344617,"Away",15,2,0,2,0,8,1
"3151","517704",-1,0,4.22,4.15,-0.3344617,"Home",15,1,0,1,0,5,0
"3151","517704",1,0,1.75,4.15,0.3344617,"Away",15,1,0,0,0,1,0
"3151","517704",-2,0,4.22,4.15,-0.3344617,"Home",13,0,2,1,0,1,0
"3151","517704",2,0,1.75,4.15,0.3344617,"Away",13,1,2,0,0,2,0
"3151","517704",-3,0,4.22,4.15,-0.3344617,"Home",22,0,1,0,0,4,0
"3151","517704",3,0,1.75,4.15,0.3344617,"Away",22,1,0,0,0,4,0
