gameId,TeamName,Date,H_A,ScoreDiff,RedCardDiff,timeSpent,Goal,Foul,Corner,Yellow,Red,ShotAttempt,Save,FreeKick,Offside,CornerPerMinute,DrawBet,ShotAttemptPerMinute,WinBet,WeightedWinProb
517688,Augsburg,2019-02-23,away,-3,0,27,1,3,1,1,0,8,0,5,0,0.037,3.31,0.296,3.14,-0.107
517688,Freiburg,2019-02-23,home,4,-1,1,0,0,0,0,0,0,0,0,0,0.0,3.31,0.0,2.35,0.107
517688,Freiburg,2019-02-23,home,4,0,6,0,0,0,0,0,2,0,2,0,0.0,3.31,0.333,2.35,0.107
517688,Augsburg,2019-02-23,away,-4,1,1,0,0,0,0,1,0,0,0,0,0.0,3.31,0.0,3.14,-0.107
517688,Augsburg,2019-02-23,away,-4,0,6,0,2,0,0,0,0,1,0,0,0.0,3.31,0.0,3.14,-0.107
517689,Bayern Munich,2019-02-23,home,0,0,62,1,7,9,1,0,7,0,5,4,0.145,6.91,0.113,1.2,0.766
517689,Hertha Berlin,2019-02-23,away,0,0,62,0,5,3,0,0,6,2,7,2,0.048,6.91,0.097,14.81,-0.766
517689,Bayern Munich,2019-02-23,home,1,-1,10,0,1,1,1,0,2,1,1,0,0.1,6.91,0.2,1.2,0.766
517689,Bayern Munich,2019-02-23,home,1,0,20,0,4,1,0,0,3,0,1,2,0.05,6.91,0.15,1.2,0.766
517689,Hertha Berlin,2019-02-23,away,-1,1,10,0,1,0,0,1,2,1,1,0,0.0,6.91,0.2,14.81,-0.766
517689,Hertha Berlin,2019-02-23,away,-1,0,20,0,1,0,0,0,1,0,4,0,0.0,6.91,0.05,14.81,-0.766
517690,RB Leipzig,2019-02-25,home,0,0,28,0,5,2,0,0,2,2,4,0,0.071,3.87,0.071,1.88,0.271
517690,Hoffenheim,2019-02-25,away,0,0,28,1,4,1,0,0,4,0,5,3,0.036,3.87,0.143,3.83,-0.271
517690,RB Leipzig,2019-02-25,home,-1,0,64,1,11,4,0,0,12,1,17,3,0.062,3.87,0.188,1.88,0.271
517690,Hoffenheim,2019-02-25,away,1,0,64,0,17,3,1,0,3,3,11,5,0.047,3.87,0.047,3.83,-0.271
517691,Mainz,2019-02-23,home,0,0,18,1,1,0,0,0,6,0,3,1,0.0,3.31,0.333,3.13,-0.106
517691,Schalke,2019-02-23,away,0,0,18,0,3,2,0,0,2,0,1,0,0.111,3.31,0.111,2.35,0.106
517691,Mainz,2019-02-23,home,1,0,52,1,9,0,3,0,7,1,10,3,0.0,3.31,0.135,3.13,-0.106
517691,Schalke,2019-02-23,away,-1,0,52,0,9,1,1,0,5,2,9,2,0.019,3.31,0.096,2.35,0.106
517691,Mainz,2019-02-23,home,2,0,9,1,0,1,0,0,6,0,2,0,0.111,3.31,0.667,3.13,-0.106
517691,Schalke,2019-02-23,away,-2,0,9,0,2,0,1,0,0,1,0,0,0.0,3.31,0.0,2.35,0.106
517691,Mainz,2019-02-23,home,3,0,8,0,0,1,1,0,1,2,1,0,0.125,3.31,0.125,3.13,-0.106
517691,Schalke,2019-02-23,away,-3,0,8,0,1,0,0,0,3,0,0,0,0.0,3.31,0.375,2.35,0.106
517692,Werder Bremen,2019-02-22,home,0,0,52,0,5,3,1,0,9,0,9,1,0.058,4.27,0.173,1.59,0.443
517692,Stuttgart,2019-02-22,away,0,0,52,1,8,1,3,0,2,2,5,3,0.019,4.27,0.038,5.39,-0.443
517692,Werder Bremen,2019-02-22,home,-1,0,39,1,2,1,0,0,6,3,1,0,0.026,4.27,0.154,1.59,0.443
517692,Stuttgart,2019-02-22,away,1,0,39,0,1,1,0,0,6,1,2,1,0.026,4.27,0.154,5.39,-0.443
517693,B. Monchengladbach,2019-02-23,home,0,0,38,0,2,3,0,0,5,0,4,2,0.079,3.52,0.132,2.02,0.229
517693,Wolfsburg,2019-02-23,away,0,0,38,1,4,0,0,0,4,1,2,0,0.0,3.52,0.105,3.76,-0.229
517693,B. Monchengladbach,2019-02-23,home,-1,0,25,0,8,4,1,0,3,0,5,1,0.16,3.52,0.12,2.02,0.229
517693,Wolfsburg,2019-02-23,away,1,0,25,1,5,0,1,0,1,0,8,0,0.0,3.52,0.04,3.76,-0.229
517693,B. Monchengladbach,2019-02-23,home,-2,0,13,0,2,2,0,0,4,0,1,0,0.154,3.52,0.308,2.02,0.229
517693,Wolfsburg,2019-02-23,away,2,0,13,1,1,0,0,0,1,3,2,0,0.0,3.52,0.077,3.76,-0.229
517693,B. Monchengladbach,2019-02-23,home,-3,0,10,0,2,3,1,0,3,0,1,0,0.3,3.52,0.3,2.02,0.229
517693,Wolfsburg,2019-02-23,away,3,0,10,0,1,1,0,0,0,0,2,0,0.1,3.52,0.0,3.76,-0.229
517694,Augsburg,2019-02-15,home,0,0,27,2,0,0,0,0,2,0,1,0,0.0,7.42,0.074,13.68,-0.767
517694,Bayern Munich,2019-02-15,away,0,0,27,1,1,0,0,0,2,0,0,2,0.0,7.42,0.074,1.19,0.767
517694,Augsburg,2019-02-15,home,-1,0,39,0,6,1,1,0,5,3,9,1,0.026,7.42,0.128,13.68,-0.767
517694,Augsburg,2019-02-15,home,1,0,37,0,7,0,0,0,1,2,4,0,0.0,7.42,0.027,13.68,-0.767
517694,Bayern Munich,2019-02-15,away,1,0,39,0,7,4,2,0,5,1,6,0,0.103,7.42,0.128,1.19,0.767
517694,Bayern Munich,2019-02-15,away,-1,0,37,2,4,5,0,0,9,0,7,0,0.135,7.42,0.243,1.19,0.767
517695,Nurnberg,2019-02-18,home,0,0,95,0,8,3,1,0,7,6,9,1,0.032,4.13,0.074,5.98,-0.47
517695,Dortmund,2019-02-18,away,0,0,95,0,9,12,1,0,17,2,8,2,0.126,4.13,0.179,1.57,0.47
517696,Eintracht Frankfurt,2019-02-17,home,0,0,56,1,7,4,1,0,8,2,5,4,0.071,3.54,0.143,2.22,0.134
517696,B. Monchengladbach,2019-02-17,away,0,0,56,0,5,2,0,0,8,2,8,0,0.036,3.54,0.143,3.16,-0.134
517696,Eintracht Frankfurt,2019-02-17,home,1,0,46,0,5,4,2,0,5,2,3,3,0.087,3.54,0.109,2.22,0.134
517696,B. Monchengladbach,2019-02-17,away,-1,0,46,1,3,5,1,0,6,1,5,0,0.109,3.54,0.13,3.16,-0.134
517697,Bayer Leverkusen,2019-02-17,home,0,0,18,1,2,0,0,0,2,0,1,0,0.0,5.07,0.111,1.44,0.539
517697,Dusseldorf,2019-02-17,away,0,0,18,0,1,1,0,0,1,1,2,1,0.056,5.07,0.056,6.43,-0.539
517697,Bayer Leverkusen,2019-02-17,home,1,0,46,1,4,3,1,0,8,0,6,3,0.065,5.07,0.174,1.44,0.539
517697,Dusseldorf,2019-02-17,away,-1,0,46,0,6,2,2,0,2,4,5,2,0.043,5.07,0.043,6.43,-0.539
517697,Bayer Leverkusen,2019-02-17,home,2,0,22,0,0,2,0,0,3,0,4,0,0.091,5.07,0.136,1.44,0.539
517697,Dusseldorf,2019-02-17,away,-2,0,22,0,4,1,1,0,0,0,0,0,0.045,5.07,0.0,6.43,-0.539
517698,Schalke,2019-02-16,home,0,0,45,0,4,2,0,0,8,0,5,0,0.044,3.55,0.178,1.81,0.341
517698,Schalke,2019-02-16,home,0,1,50,0,6,2,0,1,4,3,9,2,0.04,3.55,0.08,1.81,0.341
517698,Freiburg,2019-02-16,away,0,0,45,0,4,1,2,1,1,1,4,0,0.022,3.55,0.022,4.72,-0.341
517698,Freiburg,2019-02-16,away,0,-1,50,0,9,8,2,0,11,1,6,1,0.16,3.55,0.22,4.72,-0.341
517699,Hoffenheim,2019-02-16,home,0,0,4,1,1,1,0,0,1,0,0,0,0.25,6.58,0.25,1.25,0.697
517699,Hannover,2019-02-16,away,0,0,4,0,0,1,0,0,0,0,1,0,0.25,6.58,0.0,9.67,-0.697
517699,Hoffenheim,2019-02-16,home,1,0,8,1,1,0,0,0,4,0,2,0,0.0,6.58,0.5,1.25,0.697
517699,Hannover,2019-02-16,away,-1,0,8,0,2,1,0,0,1,1,1,0,0.125,6.58,0.125,9.67,-0.697
517699,Hoffenheim,2019-02-16,home,2,0,61,1,9,7,0,0,18,1,4,3,0.115,6.58,0.295,1.25,0.697
517699,Hannover,2019-02-16,away,-2,0,61,0,4,4,1,0,5,6,9,1,0.066,6.58,0.082,9.67,-0.697
517699,Hoffenheim,2019-02-16,home,3,0,12,0,4,2,0,0,3,0,0,0,0.167,6.58,0.25,1.25,0.697
517699,Hannover,2019-02-16,away,-3,0,12,0,0,0,0,0,0,0,4,0,0.0,6.58,0.0,9.67,-0.697
517700,Wolfsburg,2019-02-16,home,0,0,4,1,0,0,0,0,1,0,0,0,0.0,3.87,0.25,1.74,0.359
517700,Mainz,2019-02-16,away,0,0,4,0,0,0,0,0,0,0,0,0,0.0,3.87,0.0,4.63,-0.359
517700,Wolfsburg,2019-02-16,home,1,0,64,1,3,4,1,0,10,3,8,0,0.062,3.87,0.156,1.74,0.359
517700,Mainz,2019-02-16,away,-1,0,64,0,8,4,1,0,7,2,3,1,0.062,3.87,0.109,4.63,-0.359
517700,Wolfsburg,2019-02-16,home,2,0,5,1,0,0,0,0,3,0,2,0,0.0,3.87,0.6,1.74,0.359
517700,Mainz,2019-02-16,away,-2,0,5,0,2,1,0,0,1,1,0,0,0.2,3.87,0.2,4.63,-0.359
517700,Wolfsburg,2019-02-16,home,3,0,17,0,3,0,0,0,3,1,1,0,0.0,3.87,0.176,1.74,0.359
517700,Mainz,2019-02-16,away,-3,0,17,0,1,2,0,0,4,0,3,0,0.118,3.87,0.235,4.63,-0.359
517701,Stuttgart,2019-02-16,home,0,0,57,0,14,2,1,0,3,1,8,4,0.035,4.13,0.053,5.81,-0.461
517701,RB Leipzig,2019-02-16,away,0,0,57,2,8,4,1,0,7,1,15,3,0.07,4.13,0.123,1.58,0.461
517701,Stuttgart,2019-02-16,home,-1,0,12,1,1,0,0,0,2,0,2,0,0.0,4.13,0.167,5.81,-0.461
517701,RB Leipzig,2019-02-16,away,1,0,12,1,2,0,0,0,1,0,1,0,0.0,4.13,0.083,1.58,0.461
517701,Stuttgart,2019-02-16,home,-2,0,20,0,3,3,0,0,3,0,1,3,0.15,4.13,0.15,5.81,-0.461
517701,RB Leipzig,2019-02-16,away,2,0,20,0,1,0,0,0,0,1,3,1,0.0,4.13,0.0,1.58,0.461
517702,Hertha Berlin,2019-02-16,home,0,0,25,1,3,0,0,0,3,0,3,0,0.0,3.43,0.12,2.57,0.025
517702,Werder Bremen,2019-02-16,away,0,0,25,0,3,0,0,0,1,0,3,1,0.0,3.43,0.04,2.75,-0.025
517702,Hertha Berlin,2019-02-16,home,1,0,69,0,13,4,3,0,7,1,9,3,0.058,3.43,0.101,2.57,0.025
517702,Werder Bremen,2019-02-16,away,-1,0,69,1,8,3,3,0,7,1,14,2,0.043,3.43,0.101,2.75,-0.025
517703,Hannover,2019-02-09,home,0,-1,39,1,5,3,2,0,10,1,4,0,0.077,3.42,0.256,2.1,0.201
517703,Hannover,2019-02-09,home,0,0,10,0,4,0,0,0,1,0,5,0,0.0,3.42,0.1,2.1,0.201
517703,Nurnberg,2019-02-09,away,0,1,39,0,4,1,0,1,4,3,5,0,0.026,3.42,0.103,3.64,-0.201
517703,Nurnberg,2019-02-09,away,0,0,10,0,5,0,0,0,0,0,4,0,0.0,3.42,0.0,3.64,-0.201
517703,Hannover,2019-02-09,home,1,-1,39,1,5,1,0,0,7,0,3,1,0.026,3.42,0.179,2.1,0.201
517703,Nurnberg,2019-02-09,away,-1,1,39,0,3,2,2,0,4,3,5,0,0.051,3.42,0.103,3.64,-0.201
517703,Hannover,2019-02-09,home,2,-1,13,0,2,0,0,0,1,0,4,1,0.0,3.42,0.077,2.1,0.201
517703,Nurnberg,2019-02-09,away,-2,1,13,0,4,1,0,0,2,0,2,0,0.077,3.42,0.154,3.64,-0.201
517704,Mainz,2019-02-08,home,0,0,14,0,3,1,0,0,2,1,0,1,0.071,4.15,0.143,4.22,-0.334
517704,Bayer Leverkusen,2019-02-08,away,0,0,14,2,0,2,0,0,8,1,3,0,0.143,4.15,0.571,1.75,0.334
517704,Mainz,2019-02-08,home,-1,0,12,1,0,1,0,0,5,0,0,2,0.083,4.15,0.417,4.22,-0.334
517704,Bayer Leverkusen,2019-02-08,away,1,0,12,1,0,0,0,0,1,0,0,1,0.0,4.15,0.083,1.75,0.334
517704,Mainz,2019-02-08,home,-2,0,12,0,2,1,1,0,1,0,2,1,0.083,4.15,0.083,4.22,-0.334
517704,Bayer Leverkusen,2019-02-08,away,2,0,12,1,2,0,1,0,2,0,2,0,0.0,4.15,0.167,1.75,0.334
517704,Mainz,2019-02-08,home,-3,0,19,0,1,0,1,0,4,0,0,1,0.0,4.15,0.211,4.22,-0.334
517704,Bayer Leverkusen,2019-02-08,away,3,0,19,1,0,0,0,0,4,0,1,0,0.0,4.15,0.211,1.75,0.334
517704,Mainz,2019-02-08,home,-4,0,25,0,7,1,1,0,2,1,3,0,0.04,4.15,0.08,4.22,-0.334
517704,Bayer Leverkusen,2019-02-08,away,4,0,25,0,3,2,0,0,2,0,7,1,0.08,4.15,0.08,1.75,0.334
517705,RB Leipzig,2019-02-09,home,0,0,94,0,9,8,4,0,15,2,10,1,0.085,4.14,0.16,1.73,0.35
517705,Eintracht Frankfurt,2019-02-09,away,0,0,94,0,10,4,2,0,6,0,9,5,0.043,4.14,0.064,4.38,-0.35
517706,Werder Bremen,2019-02-10,home,0,0,5,1,1,0,0,0,1,0,0,0,0.0,4.19,0.2,1.64,0.407
517706,Augsburg,2019-02-10,away,0,0,5,0,0,0,0,0,0,0,1,1,0.0,4.19,0.0,4.92,-0.407
517706,Werder Bremen,2019-02-10,home,1,0,20,1,1,1,0,0,4,0,2,0,0.05,4.19,0.2,1.64,0.407
517706,Augsburg,2019-02-10,away,-1,0,20,0,2,2,0,0,5,1,1,1,0.1,4.19,0.25,4.92,-0.407
517706,Werder Bremen,2019-02-10,home,2,0,0,1,0,0,0,0,1,0,0,0,0.0,4.19,0.0,1.64,0.407
517706,Augsburg,2019-02-10,away,-2,0,0,0,0,0,0,0,0,0,0,0,0.0,4.19,0.0,4.92,-0.407
517706,Werder Bremen,2019-02-10,home,3,0,51,1,2,2,0,0,7,3,10,1,0.039,4.19,0.137,1.64,0.407
517706,Augsburg,2019-02-10,away,-3,0,51,0,10,0,1,0,8,0,2,1,0.0,4.19,0.157,4.92,-0.407
517706,Werder Bremen,2019-02-10,home,4,0,5,0,1,0,0,0,0,0,0,0,0.0,4.19,0.0,1.64,0.407
517706,Augsburg,2019-02-10,away,-4,0,5,0,0,0,0,0,0,0,1,0,0.0,4.19,0.0,4.92,-0.407
517707,B. Monchengladbach,2019-02-09,home,0,0,30,0,3,0,0,0,6,0,6,0,0.0,4.17,0.2,1.58,0.459
517707,Hertha Berlin,2019-02-09,away,0,0,30,1,6,1,1,0,3,2,3,1,0.033,4.17,0.1,5.75,-0.459
517707,B. Monchengladbach,2019-02-09,home,-1,0,23,0,2,2,0,0,1,0,3,0,0.087,4.17,0.043,1.58,0.459
517707,Hertha Berlin,2019-02-09,away,1,0,23,1,3,3,0,0,2,1,2,0,0.13,4.17,0.087,5.75,-0.459
517707,B. Monchengladbach,2019-02-09,home,-2,0,18,0,1,2,0,0,2,1,2,0,0.111,4.17,0.111,1.58,0.459
517707,Hertha Berlin,2019-02-09,away,2,0,18,1,2,1,1,0,4,0,1,0,0.056,4.17,0.222,5.75,-0.459
517707,B. Monchengladbach,2019-02-09,home,-3,0,14,0,1,1,0,0,3,0,0,0,0.071,4.17,0.214,1.58,0.459
517707,Hertha Berlin,2019-02-09,away,3,0,14,0,0,0,0,0,1,1,1,0,0.0,4.17,0.071,5.75,-0.459
517708,Dortmund,2019-02-09,home,0,0,37,1,3,2,0,0,5,0,7,2,0.054,4.1,0.135,1.74,0.346
517708,Hoffenheim,2019-02-09,away,0,0,37,0,7,2,2,0,0,0,3,0,0.054,4.1,0.0,4.38,-0.346
517708,Dortmund,2019-02-09,home,1,0,11,1,2,4,0,0,5,0,1,0,0.364,4.1,0.455,1.74,0.346
517708,Hoffenheim,2019-02-09,away,-1,0,11,1,1,1,1,0,2,2,2,0,0.091,4.1,0.182,4.38,-0.346
517708,Dortmund,2019-02-09,home,2,0,27,1,2,0,0,0,4,2,5,1,0.0,4.1,0.148,1.74,0.346
517708,Hoffenheim,2019-02-09,away,-2,0,27,1,5,3,0,0,8,2,2,0,0.111,4.1,0.296,4.38,-0.346
517708,Dortmund,2019-02-09,home,3,0,7,0,0,1,0,0,2,1,1,0,0.143,4.1,0.286,1.74,0.346
517708,Hoffenheim,2019-02-09,away,-3,0,7,1,1,2,0,0,4,0,0,1,0.286,4.1,0.571,4.38,-0.346
517709,Bayern Munich,2019-02-09,home,0,0,11,2,1,1,0,0,3,0,1,0,0.091,6.42,0.273,1.24,0.724
517709,Schalke,2019-02-09,away,0,0,11,0,1,0,0,0,0,0,1,0,0.0,6.42,0.0,12.17,-0.724
517709,Bayern Munich,2019-02-09,home,1,0,36,1,3,6,1,0,10,3,4,0,0.167,6.42,0.278,1.24,0.724
517709,Schalke,2019-02-09,away,-1,0,36,1,3,2,1,0,6,2,3,1,0.056,6.42,0.167,12.17,-0.724
517709,Bayern Munich,2019-02-09,home,2,0,32,0,4,0,0,0,3,0,5,0,0.0,6.42,0.094,1.24,0.724
517709,Schalke,2019-02-09,away,-2,0,32,0,5,0,1,0,1,0,4,1,0.0,6.42,0.031,12.17,-0.724
517710,Dusseldorf,2019-02-10,home,0,0,34,1,5,2,1,0,9,1,3,2,0.059,3.5,0.265,2.11,0.183
517710,Stuttgart,2019-02-10,away,0,0,34,0,3,0,1,0,2,2,5,1,0.0,3.5,0.059,3.44,-0.183
517710,Dusseldorf,2019-02-10,home,1,0,13,1,3,1,0,0,2,0,2,0,0.077,3.5,0.154,2.11,0.183
517710,Stuttgart,2019-02-10,away,-1,0,13,0,2,0,2,0,3,1,4,0,0.0,3.5,0.231,3.44,-0.183
517710,Dusseldorf,2019-02-10,home,2,0,35,1,6,2,0,0,4,0,3,0,0.057,3.5,0.114,2.11,0.183
517710,Stuttgart,2019-02-10,away,-2,0,35,0,3,3,1,0,6,0,6,1,0.086,3.5,0.171,3.44,-0.183
517710,Dusseldorf,2019-02-10,home,3,-1,3,0,0,0,0,0,0,1,0,0,0.0,3.5,0.0,2.11,0.183
517710,Dusseldorf,2019-02-10,home,3,0,6,0,3,0,2,0,0,0,0,0,0.0,3.5,0.0,2.11,0.183
517710,Stuttgart,2019-02-10,away,-3,1,3,0,0,0,0,1,1,0,0,0,0.0,3.5,0.333,3.44,-0.183
517710,Stuttgart,2019-02-10,away,-3,0,6,0,0,1,0,0,3,0,3,0,0.167,3.5,0.5,3.44,-0.183
517711,Freiburg,2019-02-09,home,0,0,45,0,9,4,2,0,2,1,6,1,0.089,3.29,0.044,2.85,-0.038
517711,Wolfsburg,2019-02-09,away,0,0,45,3,6,2,1,0,13,0,9,1,0.044,3.29,0.289,2.57,0.038
517711,Freiburg,2019-02-09,home,-1,0,36,3,6,5,1,0,8,0,4,1,0.139,3.29,0.222,2.85,-0.038
517711,Wolfsburg,2019-02-09,away,1,0,36,0,4,0,1,0,3,1,6,2,0.0,3.29,0.083,2.57,0.038
517712,Bayer Leverkusen,2019-02-02,home,0,0,50,1,4,5,2,0,6,3,9,0,0.1,4.53,0.12,5.31,-0.453
517712,Bayern Munich,2019-02-02,away,0,0,50,1,8,3,1,0,8,1,5,0,0.06,4.53,0.16,1.56,0.453
517712,Bayer Leverkusen,2019-02-02,home,-1,0,10,1,0,2,0,0,3,1,2,1,0.2,4.53,0.3,5.31,-0.453
517712,Bayer Leverkusen,2019-02-02,home,1,0,23,1,4,0,1,0,1,0,1,0,0.0,4.53,0.043,5.31,-0.453
517712,Bayern Munich,2019-02-02,away,1,0,10,0,1,0,1,0,2,0,0,1,0.0,4.53,0.2,1.56,0.453
517712,Bayern Munich,2019-02-02,away,-1,0,23,0,1,1,0,0,4,0,4,0,0.043,4.53,0.174,1.56,0.453
517712,Bayer Leverkusen,2019-02-02,home,2,0,7,0,2,0,0,0,0,1,1,0,0.0,4.53,0.0,5.31,-0.453
517712,Bayern Munich,2019-02-02,away,-2,0,7,0,1,0,0,0,3,0,2,0,0.0,4.53,0.429,1.56,0.453
517713,Eintracht Frankfurt,2019-02-02,home,0,0,77,0,12,5,1,0,6,3,5,2,0.065,3.75,0.078,3.21,-0.158
517713,Dortmund,2019-02-02,away,0,0,77,1,4,4,2,0,10,4,13,1,0.052,3.75,0.13,2.13,0.158
517713,Eintracht Frankfurt,2019-02-02,home,-1,0,12,1,2,1,1,0,6,0,1,0,0.083,3.75,0.5,3.21,-0.158
517713,Dortmund,2019-02-02,away,1,0,12,0,1,0,0,0,2,2,2,0,0.0,3.75,0.167,2.13,0.158
517714,Schalke,2019-02-02,home,0,0,59,0,6,1,0,0,10,5,7,2,0.017,3.45,0.169,2.28,0.116
517714,Schalke,2019-02-02,home,0,1,26,0,3,0,1,1,0,2,2,0,0.0,3.45,0.0,2.28,0.116
517714,B. Monchengladbach,2019-02-02,away,0,0,59,0,6,5,2,0,9,1,6,2,0.085,3.45,0.153,3.1,-0.116
517714,B. Monchengladbach,2019-02-02,away,0,-1,26,1,2,0,0,0,5,0,4,1,0.0,3.45,0.192,3.1,-0.116
517714,Schalke,2019-02-02,home,-1,1,3,0,0,0,0,0,0,0,0,1,0.0,3.45,0.0,2.28,0.116
517714,B. Monchengladbach,2019-02-02,away,1,-1,3,1,0,0,0,0,1,0,0,0,0.0,3.45,0.333,3.1,-0.116
517714,Schalke,2019-02-02,home,-2,1,2,0,1,0,0,0,0,0,0,0,0.0,3.45,0.0,2.28,0.116
517714,B. Monchengladbach,2019-02-02,away,2,-1,2,0,0,1,0,0,0,0,1,0,0.5,3.45,0.0,3.1,-0.116
517715,Hoffenheim,2019-02-02,home,0,0,57,1,15,2,2,0,8,4,8,1,0.035,5.14,0.14,1.42,0.554
517715,Dusseldorf,2019-02-02,away,0,0,57,0,7,5,2,0,7,1,15,1,0.088,5.14,0.123,6.65,-0.554
517715,Hoffenheim,2019-02-02,home,1,0,29,0,7,3,1,0,6,0,5,0,0.103,5.14,0.207,1.42,0.554
517715,Dusseldorf,2019-02-02,away,-1,0,29,1,5,0,2,0,1,2,7,1,0.0,5.14,0.034,6.65,-0.554
517716,Stuttgart,2019-02-03,home,0,0,11,1,0,1,0,0,4,0,3,0,0.091,3.36,0.364,2.27,0.131
517716,Stuttgart,2019-02-03,home,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3.36,0.0,2.27,0.131
517716,Freiburg,2019-02-03,away,0,0,11,1,3,1,0,0,1,0,0,0,0.091,3.36,0.091,3.23,-0.131
517716,Freiburg,2019-02-03,away,0,-1,0,0,0,0,0,0,0,0,0,0,0.0,3.36,0.0,3.23,-0.131
517716,Stuttgart,2019-02-03,home,-1,0,70,1,4,6,3,0,13,2,6,1,0.086,3.36,0.186,2.27,0.131
517716,Stuttgart,2019-02-03,home,1,0,5,0,3,0,1,0,0,0,0,0,0.0,3.36,0.0,2.27,0.131
517716,Stuttgart,2019-02-03,home,1,1,5,0,1,0,1,1,0,0,0,0,0.0,3.36,0.0,2.27,0.131
517716,Freiburg,2019-02-03,away,1,0,70,0,5,6,0,0,11,2,4,1,0.086,3.36,0.157,3.23,-0.131
517716,Freiburg,2019-02-03,away,-1,0,5,0,0,0,0,0,1,0,3,0,0.0,3.36,0.2,3.23,-0.131
517716,Freiburg,2019-02-03,away,-1,-1,5,1,0,1,0,0,3,0,1,0,0.2,3.36,0.6,3.23,-0.131
517717,Augsburg,2019-02-03,home,0,0,8,1,1,1,0,0,1,0,0,0,0.125,3.52,0.125,2.25,0.123
517717,Mainz,2019-02-03,away,0,0,8,0,0,0,0,0,0,0,1,0,0.0,3.52,0.0,3.11,-0.123
517717,Augsburg,2019-02-03,home,1,0,25,1,6,3,0,0,5,0,2,0,0.12,3.52,0.2,2.25,0.123
517717,Mainz,2019-02-03,away,-1,0,25,0,2,0,0,0,0,2,6,1,0.0,3.52,0.0,3.11,-0.123
517717,Augsburg,2019-02-03,home,2,0,19,1,4,1,0,0,4,0,3,0,0.053,3.52,0.211,2.25,0.123
517717,Mainz,2019-02-03,away,-2,0,19,0,3,3,0,0,4,1,4,0,0.158,3.52,0.211,3.11,-0.123
517717,Augsburg,2019-02-03,home,3,0,34,0,7,2,0,0,6,0,5,3,0.059,3.52,0.176,2.25,0.123
517717,Mainz,2019-02-03,away,-3,0,34,0,5,0,1,0,1,2,7,3,0.0,3.52,0.029,3.11,-0.123
517718,Hannover,2019-02-01,home,0,0,48,0,7,0,1,0,2,4,8,1,0.0,4.01,0.042,4.96,-0.397
517718,RB Leipzig,2019-02-01,away,0,0,48,1,8,3,0,0,9,0,7,1,0.062,4.01,0.188,1.67,0.397
517718,Hannover,2019-02-01,home,-1,0,48,0,3,0,1,0,1,0,3,0,0.0,4.01,0.021,4.96,-0.397
517718,RB Leipzig,2019-02-01,away,1,0,48,1,3,2,1,0,3,0,3,0,0.042,4.01,0.062,1.67,0.397
517718,Hannover,2019-02-01,home,-2,0,18,0,3,0,0,0,1,1,5,1,0.0,4.01,0.056,4.96,-0.397
517718,RB Leipzig,2019-02-01,away,2,0,18,1,5,2,1,0,5,0,3,1,0.111,4.01,0.278,1.67,0.397
517718,Hannover,2019-02-01,home,-3,0,3,0,0,0,0,0,1,0,1,0,0.0,4.01,0.333,4.96,-0.397
517718,RB Leipzig,2019-02-01,away,3,0,3,0,1,0,0,0,1,1,0,0,0.0,4.01,0.333,1.67,0.397
517719,Nurnberg,2019-02-02,home,0,0,71,0,13,1,2,0,4,1,13,2,0.014,3.94,0.056,4.01,-0.297
517719,Werder Bremen,2019-02-02,away,0,0,71,1,13,6,1,0,8,0,13,2,0.085,3.94,0.113,1.83,0.297
517719,Nurnberg,2019-02-02,home,-1,0,20,1,2,2,2,0,7,1,2,0,0.1,3.94,0.35,4.01,-0.297
517719,Werder Bremen,2019-02-02,away,1,0,20,0,2,1,0,0,2,1,2,0,0.05,3.94,0.1,1.83,0.297
517720,Hertha Berlin,2019-02-02,home,0,0,65,0,13,2,0,0,6,3,9,2,0.031,3.36,0.092,2.32,0.109
517720,Wolfsburg,2019-02-02,away,0,0,65,1,9,5,1,0,7,2,13,0,0.077,3.36,0.108,3.11,-0.109
517720,Hertha Berlin,2019-02-02,home,-1,0,28,0,6,1,3,0,4,0,2,0,0.036,3.36,0.143,2.32,0.109
517720,Wolfsburg,2019-02-02,away,1,0,28,0,2,2,0,0,1,2,6,0,0.071,3.36,0.036,3.11,-0.109
517721,Mainz,2019-01-26,home,0,0,40,2,4,3,1,0,12,0,7,0,0.075,3.44,0.3,1.88,0.304
517721,Nurnberg,2019-01-26,away,0,0,40,0,7,2,1,0,1,1,4,3,0.05,3.44,0.025,4.39,-0.304
517721,Mainz,2019-01-26,home,1,0,44,0,8,2,2,0,7,2,7,1,0.045,3.44,0.159,1.88,0.304
517721,Nurnberg,2019-01-26,away,-1,0,44,1,7,3,0,0,7,1,8,3,0.068,3.44,0.159,4.39,-0.304
517722,Wolfsburg,2019-01-26,home,0,0,45,0,6,3,2,0,5,4,7,4,0.067,3.56,0.111,2.91,-0.08
517722,Bayer Leverkusen,2019-01-26,away,0,0,45,1,7,2,0,0,7,1,6,0,0.044,3.56,0.156,2.36,0.08
517722,Wolfsburg,2019-01-26,home,-1,0,17,0,1,1,1,0,3,5,4,0,0.059,3.56,0.176,2.91,-0.08
517722,Bayer Leverkusen,2019-01-26,away,1,0,17,1,4,3,2,0,9,0,1,0,0.176,3.56,0.529,2.36,0.08
