"Date","HomeTeam","AwayTeam","HomeBet","DrawBet","AwayBet","Weighted.Win.Prob.Home","HomeTeam.espn","AwayTeam.espn"
"29 Sep 2018","Schalke","Mainz",1.61,3.9,5.98,0.4538939,"Schalke 04","Mainz"
"29 Sep 2018","Stuttgart","Werder Bremen",2.81,3.36,2.57,-0.03323317,"VfB Stuttgart","Werder Bremen"
"29 Sep 2018","Wolfsburg","B. Monchengladbach",2.34,3.47,3.08,0.1026751,"VfL Wolfsburg","Borussia Monchengladbach"
"28 Sep 2018","Hertha Berlin","Bayern Munich",11,6.27,1.26,-0.7027417,"Hertha Berlin","Bayern Munich"
"26 Sep 2018","B. Monchengladbach","Eintracht Frankfurt",1.92,3.71,4.01,0.2714568,"Borussia Monchengladbach","Eintracht Frankfurt"
"26 Sep 2018","Dortmund","Nurnberg",1.37,5.11,8.37,0.6104527,"Borussia Dortmund","Nurnberg"
"26 Sep 2018","Mainz","Wolfsburg",2.55,3.31,2.87,0.04372481,"Mainz","VfL Wolfsburg"
"26 Sep 2018","RB Leipzig","Stuttgart",1.62,4.09,5.59,0.4383931,"RB Leipzig","VfB Stuttgart"
"26 Sep 2018","Dusseldorf","Bayer Leverkusen",3.94,3.75,1.91,-0.2697531,"Fortuna Dsseldorf","Bayer Leverkusen"
"25 Sep 2018","Bayern Munich","Augsburg",1.11,10.05,23.69,0.858689,"Bayern Munich","FC Augsburg"
"25 Sep 2018","Freiburg","Schalke",3.17,3.3,2.37,-0.1064835,"SC Freiburg","Schalke 04"
"25 Sep 2018","Hannover","Hoffenheim",3.14,3.76,2.18,-0.1402443,"Hannover 96","TSG Hoffenheim"
"25 Sep 2018","Werder Bremen","Hertha Berlin",2.01,3.62,3.72,0.2286952,"Werder Bremen","Hertha Berlin"
"23 Sep 2018","Eintracht Frankfurt","RB Leipzig",2.98,3.63,2.31,-0.09732996,"Eintracht Frankfurt","RB Leipzig"
"23 Sep 2018","Bayer Leverkusen","Mainz",1.58,4.31,5.66,0.4562329,"Bayer Leverkusen","Mainz"
"22 Sep 2018","Schalke","Bayern Munich",8.34,5.05,1.38,-0.6047336,"Schalke 04","Bayern Munich"
"22 Sep 2018","Augsburg","Werder Bremen",2.77,3.46,2.56,-0.02961417,"FC Augsburg","Werder Bremen"
"22 Sep 2018","Hertha Berlin","B. Monchengladbach",2.8,3.4,2.55,-0.03501401,"Hertha Berlin","Borussia Monchengladbach"
"22 Sep 2018","Hoffenheim","Dortmund",2.55,3.76,2.6,0.007541478,"TSG Hoffenheim","Borussia Dortmund"
"22 Sep 2018","Nurnberg","Hannover",2.54,3.41,2.81,0.0378289,"Nurnberg","Hannover 96"
"22 Sep 2018","Wolfsburg","Freiburg",1.85,3.47,4.7,0.3277746,"VfL Wolfsburg","SC Freiburg"
"21 Sep 2018","Stuttgart","Dusseldorf",1.73,3.83,4.93,0.3751949,"VfB Stuttgart","Fortuna Dsseldorf"
"16 Sep 2018","Freiburg","Stuttgart",2.72,3.24,2.72,0,"SC Freiburg","VfB Stuttgart"
"16 Sep 2018","Werder Bremen","Nurnberg",1.6,4.18,5.54,0.4444946,"Werder Bremen","Nurnberg"
"15 Sep 2018","B. Monchengladbach","Schalke",2.72,3.43,2.62,-0.01403233,"Borussia Monchengladbach","Schalke 04"
"15 Sep 2018","Bayern Munich","Bayer Leverkusen",1.17,8.13,14.97,0.7879006,"Bayern Munich","Bayer Leverkusen"
"15 Sep 2018","Dusseldorf","Hoffenheim",4.03,4.14,1.81,-0.3043472,"Fortuna Dsseldorf","TSG Hoffenheim"
"15 Sep 2018","Mainz","Augsburg",2.77,3.34,2.61,-0.02213093,"Mainz","FC Augsburg"
"15 Sep 2018","RB Leipzig","Hannover",1.51,4.51,6.19,0.5007008,"RB Leipzig","Hannover 96"
"15 Sep 2018","Wolfsburg","Hertha Berlin",2.15,3.28,3.64,0.190391,"VfL Wolfsburg","Hertha Berlin"
"14 Sep 2018","Dortmund","Eintracht Frankfurt",1.44,4.86,6.85,0.548459,"Borussia Dortmund","Eintracht Frankfurt"
"02 Sep 2018","Schalke","Hertha Berlin",1.67,3.63,5.74,0.4245864,"Schalke 04","Hertha Berlin"
"02 Sep 2018","RB Leipzig","Dusseldorf",1.33,5.42,9.31,0.6444683,"RB Leipzig","Fortuna Dsseldorf"
"01 Sep 2018","Stuttgart","Bayern Munich",10.59,5.87,1.28,-0.6868213,"VfB Stuttgart","Bayern Munich"
"01 Sep 2018","Augsburg","B. Monchengladbach",2.62,3.44,2.67,0.007147554,"FC Augsburg","Borussia Monchengladbach"
"01 Sep 2018","Bayer Leverkusen","Wolfsburg",1.66,3.94,5.33,0.4147924,"Bayer Leverkusen","VfL Wolfsburg"
"01 Sep 2018","Eintracht Frankfurt","Werder Bremen",2.39,3.45,2.93,0.07711311,"Eintracht Frankfurt","Werder Bremen"
"01 Sep 2018","Hoffenheim","Freiburg",1.51,4.44,6.32,0.5040238,"TSG Hoffenheim","SC Freiburg"
"01 Sep 2018","Nurnberg","Mainz",2.61,3.27,2.79,0.02471882,"Nurnberg","Mainz"
"31 Aug 2018","Hannover","Dortmund",4.98,4.09,1.66,-0.4016064,"Hannover 96","Borussia Dortmund"
"26 Aug 2018","Dortmund","RB Leipzig",1.71,4.03,4.68,0.3711201,"Borussia Dortmund","RB Leipzig"
"26 Aug 2018","Mainz","Stuttgart",2.81,3.2,2.64,-0.02291599,"Mainz","VfB Stuttgart"
"25 Aug 2018","B. Monchengladbach","Bayer Leverkusen",2.68,3.61,2.52,-0.02369107,"Borussia Monchengladbach","Bayer Leverkusen"
"25 Aug 2018","Dusseldorf","Augsburg",2.63,3.27,2.77,0.01921731,"Fortuna Dsseldorf","FC Augsburg"
"25 Aug 2018","Freiburg","Eintracht Frankfurt",2.46,3.21,3.03,0.07647106,"SC Freiburg","Eintracht Frankfurt"
"25 Aug 2018","Hertha Berlin","Nurnberg",1.77,3.57,4.98,0.3641685,"Hertha Berlin","Nurnberg"
"25 Aug 2018","Werder Bremen","Hannover",1.73,3.97,4.53,0.3572841,"Werder Bremen","Hannover 96"
"25 Aug 2018","Wolfsburg","Schalke",3.12,3.2,2.43,-0.09100981,"VfL Wolfsburg","Schalke 04"
"24 Aug 2018","Bayern Munich","Hoffenheim",1.21,7.14,13.17,0.7505161,"Bayern Munich","TSG Hoffenheim"
"06 Jul 2020","Heidenheim","Werder Bremen",3.63,3.39,2.1,-0.2007084,"1. FC Heidenheim 1846","Werder Bremen"
"02 Jul 2020","Werder Bremen","Heidenheim",1.52,4.31,6.35,0.5004144,"Werder Bremen","1. FC Heidenheim 1846"
"27 Jun 2020","Augsburg","RB Leipzig",6.41,5.39,1.42,-0.5482191,"FC Augsburg","RB Leipzig"
"27 Jun 2020","B. Monchengladbach","Hertha Berlin",1.42,5.06,7.07,0.5627826,"Borussia Monchengladbach","Hertha Berlin"
"27 Jun 2020","Bayer Leverkusen","Mainz",1.38,5.64,7,0.5817805,"Bayer Leverkusen","Mainz"
"27 Jun 2020","Dortmund","Hoffenheim",1.85,4.24,3.74,0.2731609,"Borussia Dortmund","TSG Hoffenheim"
"27 Jun 2020","Eintracht Frankfurt","Paderborn",1.25,6.55,10.28,0.7027237,"Eintracht Frankfurt","SC Paderborn 07"
"27 Jun 2020","Freiburg","Schalke",2.08,3.71,3.39,0.185784,"SC Freiburg","Schalke 04"
"27 Jun 2020","Union Berlin","Dusseldorf",3.78,3.39,2.06,-0.2208866,"1. FC Union Berlin","Fortuna Dsseldorf"
"27 Jun 2020","Werder Bremen","FC Koln",1.56,4.57,5.27,0.4512723,"Werder Bremen","FC Cologne"
"27 Jun 2020","Wolfsburg","Bayern Munich",4.91,4.83,1.58,-0.4292454,"VfL Wolfsburg","Bayern Munich"
"20 Jun 2020","FC Koln","Eintracht Frankfurt",2.82,3.87,2.31,-0.0782905,"FC Cologne","Eintracht Frankfurt"
"20 Jun 2020","Bayern Munich","Freiburg",1.28,6.3,9.43,0.6752055,"Bayern Munich","SC Freiburg"
"20 Jun 2020","Dusseldorf","Augsburg",1.72,3.85,4.84,0.3747838,"Fortuna Dsseldorf","FC Augsburg"
"20 Jun 2020","Hertha Berlin","Bayer Leverkusen",5.8,4.8,1.5,-0.4942529,"Hertha Berlin","Bayer Leverkusen"
"20 Jun 2020","Hoffenheim","Union Berlin",1.46,4.78,6.49,0.5308483,"TSG Hoffenheim","1. FC Union Berlin"
"20 Jun 2020","Mainz","Werder Bremen",2.39,3.58,2.88,0.07118782,"Mainz","Werder Bremen"
"20 Jun 2020","Paderborn","B. Monchengladbach",12.07,7.6,1.2,-0.7504833,"SC Paderborn 07","Borussia Monchengladbach"
"20 Jun 2020","RB Leipzig","Dortmund",2.22,3.7,3.1,0.1278698,"RB Leipzig","Borussia Dortmund"
"20 Jun 2020","Schalke","Wolfsburg",6.53,4.49,1.49,-0.5180016,"Schalke 04","VfL Wolfsburg"
"17 Jun 2020","Augsburg","Hoffenheim",3.13,3.84,2.16,-0.1434741,"FC Augsburg","TSG Hoffenheim"
"17 Jun 2020","Bayer Leverkusen","FC Koln",1.55,4.58,5.54,0.4646559,"Bayer Leverkusen","FC Cologne"
"17 Jun 2020","Dortmund","Mainz",1.31,5.74,9.3,0.6558319,"Borussia Dortmund","Mainz"
"17 Jun 2020","RB Leipzig","Dusseldorf",1.3,5.9,9.58,0.6648466,"RB Leipzig","Fortuna Dsseldorf"
"17 Jun 2020","Eintracht Frankfurt","Schalke",1.57,4.24,5.88,0.4668746,"Eintracht Frankfurt","Schalke 04"
"16 Jun 2020","Freiburg","Hertha Berlin",2.54,3.56,2.7,0.02333042,"SC Freiburg","Hertha Berlin"
"16 Jun 2020","Union Berlin","Paderborn",1.81,3.94,4.2,0.3143909,"1. FC Union Berlin","SC Paderborn 07"
"16 Jun 2020","Werder Bremen","Bayern Munich",15.58,7.99,1.17,-0.790516,"Werder Bremen","Bayern Munich"
"16 Jun 2020","B. Monchengladbach","Wolfsburg",2.28,3.54,3.1,0.1160158,"Borussia Monchengladbach","VfL Wolfsburg"
"14 Jun 2020","Schalke","Bayer Leverkusen",7.1,4.92,1.42,-0.5633803,"Schalke 04","Bayer Leverkusen"
"14 Jun 2020","Mainz","Augsburg",2.05,3.5,3.69,0.2168022,"Mainz","FC Augsburg"
"13 Jun 2020","Bayern Munich","B. Monchengladbach",1.46,4.87,6.49,0.5308483,"Bayern Munich","Borussia Monchengladbach"
"13 Jun 2020","FC Koln","Union Berlin",2.05,3.5,3.67,0.2153253,"FC Cologne","1. FC Union Berlin"
"13 Jun 2020","Dusseldorf","Dortmund",7.35,5.18,1.4,-0.5782313,"Fortuna Dsseldorf","Borussia Dortmund"
"13 Jun 2020","Hertha Berlin","Eintracht Frankfurt",2.13,3.72,3.24,0.1608416,"Hertha Berlin","Eintracht Frankfurt"
"13 Jun 2020","Paderborn","Werder Bremen",3.77,3.99,1.88,-0.2666629,"SC Paderborn 07","Werder Bremen"
"13 Jun 2020","Wolfsburg","Freiburg",1.6,4.26,5.35,0.4380841,"VfL Wolfsburg","SC Freiburg"
"12 Jun 2020","Hoffenheim","RB Leipzig",7.18,5.69,1.37,-0.5906512,"TSG Hoffenheim","RB Leipzig"
"07 Jun 2020","Augsburg","FC Koln",2.92,3.61,2.35,-0.08306616,"FC Augsburg","FC Cologne"
"07 Jun 2020","Union Berlin","Schalke",2.36,3.13,3.29,0.1197774,"1. FC Union Berlin","Schalke 04"
"07 Jun 2020","Werder Bremen","Wolfsburg",3.87,3.69,1.94,-0.257066,"Werder Bremen","VfL Wolfsburg"
"06 Jun 2020","Dortmund","Hertha Berlin",1.39,5.12,7.36,0.5835549,"Borussia Dortmund","Hertha Berlin"
"06 Jun 2020","Bayer Leverkusen","Bayern Munich",7.52,5.95,1.34,-0.6132899,"Bayer Leverkusen","Bayern Munich"
"06 Jun 2020","Dusseldorf","Hoffenheim",2.49,3.52,2.78,0.0418942,"Fortuna Dsseldorf","TSG Hoffenheim"
"06 Jun 2020","Eintracht Frankfurt","Mainz",1.93,3.93,3.68,0.2463956,"Eintracht Frankfurt","Mainz"
"06 Jun 2020","RB Leipzig","Paderborn",1.11,10.31,21.52,0.8544325,"RB Leipzig","SC Paderborn 07"
"05 Jun 2020","Freiburg","B. Monchengladbach",4.8,4.2,1.67,-0.3904691,"SC Freiburg","Borussia Monchengladbach"
"03 Jun 2020","Werder Bremen","Eintracht Frankfurt",2.95,3.48,2.38,-0.08118502,"Werder Bremen","Eintracht Frankfurt"
"01 Jun 2020","FC Koln","RB Leipzig",5.74,4.74,1.51,-0.4880356,"FC Cologne","RB Leipzig"
"31 May 2020","Paderborn","Dortmund",9.12,5.86,1.31,-0.6537097,"SC Paderborn 07","Borussia Dortmund"
"31 May 2020","B. Monchengladbach","Union Berlin",1.47,4.49,6.76,0.5323431,"Borussia Monchengladbach","1. FC Union Berlin"
"30 May 2020","Bayern Munich","Dusseldorf",1.08,12.62,24.62,0.8853085,"Bayern Munich","Fortuna Dsseldorf"
"30 May 2020","Hertha Berlin","Augsburg",1.76,3.92,4.46,0.3439666,"Hertha Berlin","FC Augsburg"
"30 May 2020","Mainz","Hoffenheim",2.42,3.73,2.72,0.04557608,"Mainz","TSG Hoffenheim"
"30 May 2020","Schalke","Werder Bremen",2.64,3.27,2.77,0.01777705,"Schalke 04","Werder Bremen"
"30 May 2020","Wolfsburg","Eintracht Frankfurt",1.97,3.76,3.65,0.2336416,"VfL Wolfsburg","Eintracht Frankfurt"
"29 May 2020","Freiburg","Bayer Leverkusen",4.61,4.06,1.72,-0.3644756,"SC Freiburg","Bayer Leverkusen"
"27 May 2020","Augsburg","Paderborn",1.94,3.79,3.74,0.2480842,"FC Augsburg","SC Paderborn 07"
"27 May 2020","Dusseldorf","Schalke",2.48,3.32,2.93,0.06192888,"Fortuna Dsseldorf","Schalke 04"
"27 May 2020","Hoffenheim","FC Koln",2.41,3.74,2.76,0.05261892,"TSG Hoffenheim","FC Cologne"
"27 May 2020","Union Berlin","Mainz",2.34,3.48,3.02,0.0962246,"1. FC Union Berlin","Mainz"
"27 May 2020","RB Leipzig","Hertha Berlin",1.3,5.88,9.41,0.6629608,"RB Leipzig","Hertha Berlin"
"26 May 2020","Bayer Leverkusen","Wolfsburg",1.67,4.16,4.83,0.3917631,"Bayer Leverkusen","VfL Wolfsburg"
"26 May 2020","Eintracht Frankfurt","Freiburg",2.04,3.64,3.56,0.2092972,"Eintracht Frankfurt","SC Freiburg"
"26 May 2020","Werder Bremen","B. Monchengladbach",4.52,4.14,1.71,-0.3635564,"Werder Bremen","Borussia Monchengladbach"
"26 May 2020","Dortmund","Bayern Munich",3.71,4.46,1.81,-0.2829444,"Borussia Dortmund","Bayern Munich"
"24 May 2020","FC Koln","Dusseldorf",1.78,3.95,4.27,0.3276057,"FC Cologne","Fortuna Dsseldorf"
"24 May 2020","Mainz","RB Leipzig",7.48,5.28,1.38,-0.5909478,"Mainz","RB Leipzig"
"24 May 2020","Schalke","Augsburg",1.99,3.55,3.83,0.241416,"Schalke 04","FC Augsburg"
"23 May 2020","Bayern Munich","Eintracht Frankfurt",1.13,9.25,17.03,0.8262358,"Bayern Munich","Eintracht Frankfurt"
"23 May 2020","B. Monchengladbach","Bayer Leverkusen",2.48,3.78,2.63,0.02299767,"Borussia Monchengladbach","Bayer Leverkusen"
"23 May 2020","Freiburg","Werder Bremen",2.09,3.68,3.34,0.1790677,"SC Freiburg","Werder Bremen"
"23 May 2020","Paderborn","Hoffenheim",3.17,3.85,2.11,-0.1584762,"SC Paderborn 07","TSG Hoffenheim"
"23 May 2020","Wolfsburg","Dortmund",3.94,3.86,1.88,-0.2781078,"VfL Wolfsburg","Borussia Dortmund"
"22 May 2020","Hertha Berlin","Union Berlin",2.32,3.37,3.16,0.1145788,"Hertha Berlin","1. FC Union Berlin"
"18 May 2020","Werder Bremen","Bayer Leverkusen",4.07,3.96,1.83,-0.3007478,"Werder Bremen","Bayer Leverkusen"
"17 May 2020","Union Berlin","Bayern Munich",15.68,7.95,1.17,-0.7909253,"1. FC Union Berlin","Bayern Munich"
"17 May 2020","FC Koln","Mainz",1.84,3.85,4.14,0.3019324,"FC Cologne","Mainz"
"16 May 2020","Eintracht Frankfurt","B. Monchengladbach",2.9,3.59,2.38,-0.07534048,"Eintracht Frankfurt","Borussia Monchengladbach"
"16 May 2020","Augsburg","Wolfsburg",3.45,3.56,2.12,-0.181843,"FC Augsburg","VfL Wolfsburg"
"16 May 2020","Dortmund","Schalke",1.56,4.36,5.76,0.4674145,"Borussia Dortmund","Schalke 04"
"16 May 2020","Dusseldorf","Paderborn",2.15,3.62,3.32,0.1639115,"Fortuna Dsseldorf","SC Paderborn 07"
"16 May 2020","Hoffenheim","Hertha Berlin",2.21,3.64,3.17,0.1370313,"TSG Hoffenheim","Hertha Berlin"
"16 May 2020","RB Leipzig","Freiburg",1.33,5.52,8.82,0.638501,"RB Leipzig","SC Freiburg"
"11 Mar 2020","B. Monchengladbach","FC Koln",1.9,3.84,3.86,0.2672484,"Borussia Monchengladbach","FC Cologne"
"08 Mar 2020","Mainz","Dusseldorf",1.93,3.79,3.75,0.251468,"Mainz","Fortuna Dsseldorf"
"08 Mar 2020","Bayern Munich","Augsburg",1.11,10.34,21.77,0.8549661,"Bayern Munich","FC Augsburg"
"07 Mar 2020","B. Monchengladbach","Dortmund",3.26,3.87,2.08,-0.1740208,"Borussia Monchengladbach","Borussia Dortmund"
"07 Mar 2020","Bayer Leverkusen","Eintracht Frankfurt",1.78,4.18,4.02,0.3130415,"Bayer Leverkusen","Eintracht Frankfurt"
"07 Mar 2020","Freiburg","Union Berlin",2.37,3.3,3.12,0.1014281,"SC Freiburg","1. FC Union Berlin"
"07 Mar 2020","Hertha Berlin","Werder Bremen",2.25,3.54,3.11,0.122901,"Hertha Berlin","Werder Bremen"
"07 Mar 2020","Schalke","Hoffenheim",2.63,3.53,2.59,-0.005872249,"Schalke 04","TSG Hoffenheim"
"07 Mar 2020","Wolfsburg","RB Leipzig",3.48,3.64,2.05,-0.2004486,"VfL Wolfsburg","RB Leipzig"
"06 Mar 2020","Paderborn","FC Koln",3.18,3.91,2.1,-0.1617251,"SC Paderborn 07","FC Cologne"
"01 Mar 2020","RB Leipzig","Bayer Leverkusen",1.5,4.71,6,0.5,"RB Leipzig","Bayer Leverkusen"
"01 Mar 2020","Union Berlin","Wolfsburg",2.87,3.3,2.53,-0.04682486,"1. FC Union Berlin","VfL Wolfsburg"
"29 Feb 2020","FC Koln","Schalke",2.16,3.7,3.19,0.1494833,"FC Cologne","Schalke 04"
"29 Feb 2020","Augsburg","B. Monchengladbach",3.97,4.1,1.82,-0.2975614,"FC Augsburg","Borussia Monchengladbach"
"29 Feb 2020","Dortmund","Freiburg",1.22,6.54,12.94,0.7423924,"Borussia Dortmund","SC Freiburg"
"29 Feb 2020","Mainz","Paderborn",1.78,4.08,4.16,0.3214131,"Mainz","SC Paderborn 07"
"29 Feb 2020","Hoffenheim","Bayern Munich",7.4,6.21,1.33,-0.6167446,"TSG Hoffenheim","Bayern Munich"
"28 Feb 2020","Dusseldorf","Hertha Berlin",2.21,3.44,3.29,0.1485373,"Fortuna Dsseldorf","Hertha Berlin"
"24 Feb 2020","Eintracht Frankfurt","Union Berlin",1.79,3.78,4.44,0.333434,"Eintracht Frankfurt","1. FC Union Berlin"
"23 Feb 2020","Wolfsburg","Mainz",1.86,3.81,4.08,0.2925364,"VfL Wolfsburg","Mainz"
"23 Feb 2020","Bayer Leverkusen","Augsburg",1.51,4.67,5.87,0.4918939,"Bayer Leverkusen","FC Augsburg"
"22 Feb 2020","Schalke","RB Leipzig",4.24,3.95,1.79,-0.3228102,"Schalke 04","RB Leipzig"
"22 Feb 2020","B. Monchengladbach","Hoffenheim",1.58,4.48,5.21,0.4409728,"Borussia Monchengladbach","TSG Hoffenheim"
"22 Feb 2020","Freiburg","Dusseldorf",1.87,3.77,4.04,0.2872346,"SC Freiburg","Fortuna Dsseldorf"
"22 Feb 2020","Hertha Berlin","FC Koln",2.55,3.38,2.79,0.03373392,"Hertha Berlin","FC Cologne"
"22 Feb 2020","Werder Bremen","Dortmund",7.09,5.32,1.39,-0.5783807,"Werder Bremen","Borussia Dortmund"
"21 Feb 2020","Bayern Munich","Paderborn",1.05,13.86,33.8,0.9227952,"Bayern Munich","SC Paderborn 07"
"16 Feb 2020","Mainz","Schalke",2.67,3.52,2.58,-0.01306506,"Mainz","Schalke 04"
"16 Feb 2020","FC Koln","Bayern Munich",8.89,6.26,1.29,-0.6627079,"FC Cologne","Bayern Munich"
"15 Feb 2020","Dusseldorf","B. Monchengladbach",4.2,3.87,1.82,-0.3113553,"Fortuna Dsseldorf","Borussia Monchengladbach"
"15 Feb 2020","Augsburg","Freiburg",2.09,3.59,3.44,0.1877712,"FC Augsburg","SC Freiburg"
"15 Feb 2020","Hoffenheim","Wolfsburg",2.46,3.44,2.86,0.05685372,"TSG Hoffenheim","VfL Wolfsburg"
"15 Feb 2020","Paderborn","Hertha Berlin",2.57,3.45,2.74,0.02414155,"SC Paderborn 07","Hertha Berlin"
"15 Feb 2020","RB Leipzig","Werder Bremen",1.24,6.73,10.89,0.7146242,"RB Leipzig","Werder Bremen"
"15 Feb 2020","Union Berlin","Bayer Leverkusen",3.16,3.56,2.23,-0.1319748,"1. FC Union Berlin","Bayer Leverkusen"
"14 Feb 2020","Dortmund","Eintracht Frankfurt",1.42,5.12,6.78,0.5567327,"Borussia Dortmund","Eintracht Frankfurt"
"09 Feb 2020","Bayern Munich","RB Leipzig",1.43,5.34,6.14,0.5364342,"Bayern Munich","RB Leipzig"
"08 Feb 2020","Bayer Leverkusen","Dortmund",3.72,4.39,1.82,-0.2806333,"Bayer Leverkusen","Borussia Dortmund"
"08 Feb 2020","Freiburg","Hoffenheim",2.68,3.58,2.54,-0.02056646,"SC Freiburg","TSG Hoffenheim"
"08 Feb 2020","Hertha Berlin","Mainz",2.02,3.59,3.62,0.2188064,"Hertha Berlin","Mainz"
"08 Feb 2020","Schalke","Paderborn",1.59,4.34,5.36,0.4423637,"Schalke 04","SC Paderborn 07"
"08 Feb 2020","Werder Bremen","Union Berlin",2.17,3.46,3.34,0.1614283,"Werder Bremen","1. FC Union Berlin"
"08 Feb 2020","Wolfsburg","Dusseldorf",1.55,4.19,6.17,0.4830867,"VfL Wolfsburg","Fortuna Dsseldorf"
"07 Feb 2020","Eintracht Frankfurt","Augsburg",1.94,3.7,3.8,0.252306,"Eintracht Frankfurt","FC Augsburg"
"02 Feb 2020","Paderborn","Wolfsburg",3.75,3.89,1.91,-0.2568935,"SC Paderborn 07","VfL Wolfsburg"
"02 Feb 2020","FC Koln","Freiburg",1.98,3.65,3.7,0.2347802,"FC Cologne","SC Freiburg"
"01 Feb 2020","RB Leipzig","B. Monchengladbach",1.55,4.61,5.42,0.4606594,"RB Leipzig","Borussia Monchengladbach"
"01 Feb 2020","Augsburg","Werder Bremen",2.15,3.74,3.17,0.1496589,"FC Augsburg","Werder Bremen"
"01 Feb 2020","Dortmund","Union Berlin",1.23,6.49,11.87,0.7287621,"Borussia Dortmund","1. FC Union Berlin"
"01 Feb 2020","Dusseldorf","Eintracht Frankfurt",3.45,3.73,2.04,-0.200341,"Fortuna Dsseldorf","Eintracht Frankfurt"
"01 Feb 2020","Hoffenheim","Bayer Leverkusen",3.1,4.08,2.09,-0.1558883,"TSG Hoffenheim","Bayer Leverkusen"
"01 Feb 2020","Mainz","Bayern Munich",15.64,9.19,1.14,-0.8132544,"Mainz","Bayern Munich"
"31 Jan 2020","Hertha Berlin","Schalke",2.84,3.33,2.53,-0.04314424,"Hertha Berlin","Schalke 04"
"26 Jan 2020","Bayer Leverkusen","Dusseldorf",1.35,5.3,8.47,0.622677,"Bayer Leverkusen","Fortuna Dsseldorf"
"26 Jan 2020","Werder Bremen","Hoffenheim",2.44,3.68,2.73,0.0435357,"Werder Bremen","TSG Hoffenheim"
"25 Jan 2020","Bayern Munich","Schalke",1.17,7.98,15.18,0.7888247,"Bayern Munich","Schalke 04"
"25 Jan 2020","B. Monchengladbach","Mainz",1.58,4.48,5.17,0.4394878,"Borussia Monchengladbach","Mainz"
"25 Jan 2020","Eintracht Frankfurt","RB Leipzig",4.46,4.43,1.67,-0.3745871,"Eintracht Frankfurt","RB Leipzig"
"25 Jan 2020","Freiburg","Paderborn",1.7,4.2,4.48,0.365021,"SC Freiburg","SC Paderborn 07"
"25 Jan 2020","Union Berlin","Augsburg",2.15,3.54,3.32,0.1639115,"1. FC Union Berlin","FC Augsburg"
"25 Jan 2020","Wolfsburg","Hertha Berlin",1.74,3.78,4.81,0.3668124,"VfL Wolfsburg","Hertha Berlin"
"24 Jan 2020","Dortmund","FC Koln",1.27,6.35,9.66,0.6838819,"Borussia Dortmund","FC Cologne"
"19 Jan 2020","Paderborn","Bayer Leverkusen",4.73,4.45,1.64,-0.3983396,"SC Paderborn 07","Bayer Leverkusen"
"19 Jan 2020","Hertha Berlin","Bayern Munich",10.74,6.65,1.25,-0.7068901,"Hertha Berlin","Bayern Munich"
"18 Jan 2020","RB Leipzig","Union Berlin",1.25,6.41,10.7,0.7065421,"RB Leipzig","1. FC Union Berlin"
"18 Jan 2020","Hoffenheim","Eintracht Frankfurt",2.36,3.73,2.82,0.06911888,"TSG Hoffenheim","Eintracht Frankfurt"
"18 Jan 2020","FC Koln","Wolfsburg",3.1,3.37,2.34,-0.1047698,"FC Cologne","VfL Wolfsburg"
"18 Jan 2020","Augsburg","Dortmund",5.36,4.64,1.55,-0.4585941,"FC Augsburg","Borussia Dortmund"
"18 Jan 2020","Dusseldorf","Werder Bremen",2.65,3.53,2.59,-0.008741896,"Fortuna Dsseldorf","Werder Bremen"
"18 Jan 2020","Mainz","Freiburg",2.19,3.57,3.2,0.144121,"Mainz","SC Freiburg"
"17 Jan 2020","Schalke","B. Monchengladbach",2.71,3.54,2.52,-0.02782171,"Schalke 04","Borussia Monchengladbach"
"22 Dec 2019","Paderborn","Eintracht Frankfurt",3.24,3.98,2.05,-0.1791629,"SC Paderborn 07","Eintracht Frankfurt"
"22 Dec 2019","Dusseldorf","Union Berlin",3.01,3.38,2.38,-0.08794215,"Fortuna Dsseldorf","1. FC Union Berlin"
"21 Dec 2019","Hertha Berlin","B. Monchengladbach",2.86,3.56,2.4,-0.06701632,"Hertha Berlin","Borussia Monchengladbach"
"21 Dec 2019","FC Koln","Werder Bremen",1.93,3.84,3.73,0.2500382,"FC Cologne","Werder Bremen"
"21 Dec 2019","Bayern Munich","Wolfsburg",1.2,7.35,13.16,0.7573455,"Bayern Munich","VfL Wolfsburg"
"21 Dec 2019","Mainz","Bayer Leverkusen",3.51,3.99,1.96,-0.2253038,"Mainz","Bayer Leverkusen"
"21 Dec 2019","RB Leipzig","Augsburg",1.26,6.43,10.32,0.6967516,"RB Leipzig","FC Augsburg"
"21 Dec 2019","Schalke","Freiburg",1.87,3.73,4.13,0.2926286,"Schalke 04","SC Freiburg"
"20 Dec 2019","Hoffenheim","Dortmund",4.56,4.33,1.68,-0.3759398,"TSG Hoffenheim","Borussia Dortmund"
"18 Dec 2019","B. Monchengladbach","Paderborn",1.38,5.66,6.9,0.5797101,"Borussia Monchengladbach","SC Paderborn 07"
"18 Dec 2019","Eintracht Frankfurt","FC Koln",1.9,3.76,3.92,0.2712137,"Eintracht Frankfurt","FC Cologne"
"18 Dec 2019","Freiburg","Bayern Munich",11.43,8.01,1.2,-0.7458443,"SC Freiburg","Bayern Munich"
"18 Dec 2019","Wolfsburg","Schalke",2.11,3.54,3.45,0.1840786,"VfL Wolfsburg","Schalke 04"
"18 Dec 2019","Bayer Leverkusen","Hertha Berlin",1.51,4.49,6.17,0.5001771,"Bayer Leverkusen","Hertha Berlin"
